-1.5707963267948966,4.489080375121989
-1.6336281798666925,4.5098735934483312
-1.6964600329384887,4.6445539437450192
-1.759291886010284,5.0364367533172514
-1.8221237390820801,11.776425124320456
-1.8849555921538759,11.613614787256452
-1.9477874452256718,12.403783240707439
-2.0106192982974678,14.0
-2.0734511513692633,14.000000000000002
-2.1362830044410592,14.0
-2.1991148575128552,14.0
-2.2619467105846511,14.0
-2.3247785636564471,14.0
-2.3876104167282426,14.000000000000002
-2.450442269800039,14.0
-2.5132741228718345,14.0
-2.5761059759436304,14.0
-2.6389378290154264,14.0
-2.7017696820872219,5.7213455300945251
-2.7646015351590183,5.4309517710269919
-2.8274333882308138,5.3533899407237211
-2.8902652413026098,5.4168892457396254
-2.9530970943744057,5.6765917454416899
-3.0159289474462017,10.298438612695799
-3.0787608005179976,5.9447176993512389
3.1415926535897927,5.6835261742952126
3.0787608005179972,5.6295671156372773
3.0159289474462012,5.732099327907533
2.9530970943744053,6.1149532333731136
2.8902652413026093,12.892496221107546
2.8274333882308134,14.0
2.7646015351590179,14.0
2.7017696820872219,14.000000000000002
2.638937829015426,14.0
2.57610597594363,14.000000000000002
2.5132741228718345,14.0
2.4504422698000385,14.0
2.3876104167282426,14.0
2.3247785636564466,14.000000000000002
2.2619467105846507,14.0
2.1991148575128552,14.0
2.1362830044410588,14.000000000000002
2.0734511513692633,14.000000000000002
2.0106192982974669,14.0
1.9477874452256712,14.0
1.8849555921538752,10.787230449979168
1.8221237390820797,10.57249094431894
1.759291886010284,7.4272368265111943
1.6964600329384878,7.3137946988036111
1.6336281798666925,7.4622655583678386
1.5707963267948966,9.0625434087834016
1.5079644737231006,14.0
1.4451326206513044,13.999999999999998
1.3823007675795087,13.999999999999998
1.319468914507713,14.0
1.2566370614359168,4.5457091529833855
1.1938052083641211,4.3523841027014596
1.1309733552923253,4.2883839050127692
1.0681415022205294,4.3176025588262021
1.0053096491487334,4.4546282838486322
0.9424777960769376,4.8405627084248595
0.87964594300514165,14.0
0.81681408993334592,14.0
0.75398223686155019,12.213756490118159
0.69115038378975424,12.036751478365414
0.62831853071795885,7.120141269730115
0.56548667764616234,6.7716417025656037
0.50265482457436683,6.7235252575555702
0.43982297150257038,6.904220827452332
0.37699111843077482,14.0
0.31415926535897937,13.999999999999998
0.25132741228718297,14.000000000000002
0.18849555921538746,14.0
0.12566370614359107,14.0
0.062831853071795563,14.0
6.123233995736766e-17,14.0
-0.06283185307179634,14.0
-0.12566370614359185,13.999999999999998
-0.18849555921538824,14.0
-0.25132741228718375,14.0
-0.31415926535897926,13.339007417350876
-0.3769911184307756,13.773837121287706
-0.43982297150257121,5.6499987046398648
-0.5026548245743675,5.1262098393110422
-0.56548667764616301,4.9764765277669509
-0.6283185307179594,4.9625308611554555
-0.6911503837897548,5.0752965531333558
-0.75398223686155041,5.4276538485374459
-0.81681408993334692,14.000000000000002
-0.87964594300514243,14.0
-0.94247779607693882,14.0
-1.0053096491487343,8.2778842093974028
-1.0681415022205298,8.0571625180343069
-1.1309733552923262,8.1620095580258134
-1.1938052083641215,6.7150109820537152
-1.2566370614359181,6.4192533118530468
-1.3194689145077134,6.3793283883565666
-1.3823007675795091,6.5455368884305347
-1.4451326206513053,4.8108093408120958
-1.5079644737231006,4.571030332199415
